EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTNeutral,GPTUnknown,GPTJudgement
HaluSum000249-0,0,"TV5Monde went black late Wednesday and was still out hours later. The network blames an ""Islamist group""; there's no claim of responsibility.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states ""The outage began around 10 p.m. Paris time (4 p.m. ET), and network teams were still working to restore service more than five hours later."" However, the second part of the sentence, ""The network blames an 'Islamist group'; there's no claim of responsibility,"" is not entirely accurate. The source document does mention that the network said it was ""hacked by an Islamist group"" and that ISIS logos and markings could be seen on some TV5Monde social media accounts, but it also clearly states that ""there was no immediate claim of responsibility by ISIS or any other group."" Therefore, the network did not directly blame an Islamist group; it only reported what was observed.",0,0,1
HaluSum000249-1,0,"ISIS was responsible for a massive cyberattack that took down French-language global television network TV5Monde, causing an outage that lasted for over five hours. The network's director confirmed that the network had lost control of its social media and websites. The outage began around 10 p.m. Paris time, and teams were still working to restore service hours later.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""ISIS was responsible for a massive cyberattack"" is not supported by the source document. While the source document does mention that the network was ""hacked by an Islamist group"" and that ""ISIS logos and markings could be seen on some TV5Monde social media accounts,"" it also states that ""there was no immediate claim of responsibility by ISIS or any other group."" Therefore, the attribution of responsibility to ISIS is not supported. The rest of the sentence regarding the network losing control of its social media and websites, the outage beginning around 10 p.m. Paris time, and teams working to restore service is supported by the source document.",0,0,1
HaluSum000250-0,0,"Former rap mogul Marion ""Suge"" Knight will be tried for murder in a videotaped hit-and-run. His bail is reduced to $10 million from $25 million. A judge dismisses one of four charges against Knight.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as it states that Marion ""Suge"" Knight will be tried for murder in a videotaped hit-and-run and that his bail was reduced to $10 million from $25 million, which is supported by the source document. However, the source document specifies that ""The judge also dismissed one of the two counts of hit-and-run against Knight,"" not one of four charges, making the latter part of the sentence unsupported.",0,0,1
HaluSum000250-1,0,"Suge Knight, a former music label owner, attended the LA court where he smiled at his fiancee whilst being handcuffed after the Judge ruled that he was innocent of two counts of hit-and-run but must still stand trial for murder and attempted murder. Knight collapsed in court the month before after hearing of his $25 million bail but his fiancee says he is ""doing much better"" now. Knight's attorney argues that Mr. Sloan was the actual aggressor and that Mr. Knight had the right to self-defense. Knight will be arraigned on April 30.",1,"These are hallucinations because:
 PARTIAL NEUTRAL and CONTRADICTION. The sentence ""the Judge ruled that he was innocent of two counts of hit-and-run"" is not supported by the source document, which states ""The judge also dismissed one of the two counts of hit-and-run against Knight."" This implies that only one count was dismissed, not that he was ruled innocent of two counts. The rest of the sentence is supported by the source document, which mentions that Knight smiled at his fiancee, collapsed in court after hearing his bail, and that his fiancee says he is ""doing much better."" Knight's attorney did argue that Mr. Sloan was the aggressor and that Knight had the right to self-defense. The arraignment date of April 30 is also mentioned in the source document.",0,0,1
HaluSum000251-0,0,"""I rate this as No. 1 on my list of things in my life that I regret,"" Robert Bates tells ""Today"" He says he didn't mean to kill Eric Harris and rejects claims his training records were forged. ""I still can't believe it happened,"" Bates tells the NBC show.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""I rate this as No. 1 on my list of things in my life that I regret,"" is supported by the source document where Bates expresses regret over the incident. The part ""He says he didn't mean to kill Eric Harris"" is also supported as Bates' attorney called it an ""excusable homicide,"" implying it was unintentional. However, the claim ""rejects claims his training records were forged"" is not directly supported by the source document. While Bates did say he had documentation for his training and his attorney rejected allegations of poor training, the specific phrase ""rejects claims his training records were forged"" is not quoted or stated in the source document. The last part ""I still can't believe it happened,"" is directly supported by Bates' quote in the source document.",0,0,1
HaluSum000251-1,0,"The FBI has announced that Robert Bates, a former reserve sheriff's deputy who was charged with second-degree manslaughter in the death of Eric Harris, has been found guilty and sentenced to life in prison. Bates was also found guilty of forging his training records to become sheriff's deputy.",1,"These are hallucinations because:
 The source document does not state that Robert Bates has been found guilty or sentenced to life in prison. It only mentions that he is charged with second-degree manslaughter and is free on $25,000 bail. Additionally, the source document does not confirm that Bates was found guilty of forging his training records; it discusses allegations and the denial of record forgery but does not mention a conviction for this offense. Therefore, the sentence contains information that is not supported by the source document.",0,0,1
HaluSum000252-0,0,"More than 10,000 people marched in Durban against violence, officials say. Twitter followers voiced their support through hashtag campaigns. A Cape Town resident tweets his complaints against a Zulu King.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""More than 10,000 people marched in Durban against violence, officials say."" is supported by the source document: ""South African Police Services said more than 10,000 people attended the march"". The second part ""Twitter followers voiced their support through hashtag campaigns."" is also supported by the source document: ""During the protest march Thursday, Twitter followers voiced their support through hashtag campaigns."" However, the third part ""A Cape Town resident tweets his complaints against a Zulu King."" is not fully accurate. The source document states ""For South African Tim Flack, tweeting wasn't going to make a bit of difference. Flack, who lives in Cape Town, has brought allegations of hate speech and human rights violations against Zulu King Goodwill Zwelithini..."" which indicates that Flack did more than just tweet; he filed a formal complaint and then tweeted about it. Therefore, the sentence simplifies the actions taken by Tim Flack and does not fully represent his efforts as described in the source document.",0,0,1
HaluSum000252-1,0,"South Africans have come together to fight against xenophobic violence with a powerful social media campaign. Hashtags such as #PeaceMarch and #SayNoToXenophobia were used in the protest, which was attended by more than 10,000 people, including influential civil rights groups and NGOs. Twitter followers voiced their support through these campaigns, but some, like Tim Flack, urged for more to be done. Flack made serious allegations against the Zulu King Goodwill Zwelithini for hate speech and human rights violations, which he said ignited attacks on foreigners. Flack's complaint has been received by the South African Human Rights Commission, and he hopes more will do the same. Meanwhile, Imtiaz Sooliman of the Gift of Givers Foundation believes that most South Africans are against xenophobia and are providing support for foreign nationals who have taken refuge in the country. The foundation has been administering assistance at five refugee camps set up by the South African government. Hashtags such as #xenophobia and #WeAreAfrica have emerged to show the country's solidarity against the violence.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is largely supported by the source document, which mentions the use of hashtags like #PeaceMarch and #SayNoToXenophobia, the attendance of more than 10,000 people including civil rights groups and NGOs, and Tim Flack's allegations against Zulu King Goodwill Zwelithini. However, the source document does not explicitly state that the hashtags used in the protest were ""powerful"" or that the social media campaign itself was ""powerful,"" which is a subjective assessment and not a fact presented in the source. Additionally, the source document does not mention that the hashtags emerged to show the country's solidarity against the violence, but rather that they were used to voice support and ask if it was enough to fight xenophobia. The rest of the sentence is supported by the source document.",0,0,1
HaluSum000253-0,0,"Third suspect identified as George Davon Kennedy of Murfreesboro, Tennessee. Young woman was raped on a crowded beach in broad daylight, police say. Some bystanders saw what was happening and didn't stop it, authorities say.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Third suspect identified as George Davon Kennedy of Murfreesboro, Tennessee."" is supported by the source document which states ""George Davon Kennedy was the third suspect seen in the video of the gang rape"" and ""Kennedy is from Murfreesboro, Tennessee"". The sentence ""Young woman was raped on a crowded beach in broad daylight, police say."" is also supported by the source document which mentions ""a woman told police she may have been drugged and gang-raped on a beach behind a popular club in broad daylight"". However, the part ""Some bystanders saw what was happening and didn't stop it, authorities say."" is not explicitly supported by the source document. While it is mentioned that there were ""hundreds of people standing there -- watching, looking, seeing, hearing what's going on,"" the source document does not specifically state that they ""didn't stop it,"" although it can be inferred from the context that no intervention was mentioned.",0,0,1
HaluSum000253-1,0,"Two suspects have been arrested for the spring break gang rape incident that occurred on a quiet beach in Panama City. Police are still searching for a third suspect. The assault took place in the evening, and luckily, no injuries were sustained by the victim.",1,"These are hallucinations because:
 The source document states that ""A third person has been arrested,"" which contradicts the claim that only two suspects have been arrested and that police are still searching for a third suspect. Additionally, the source document does not describe the beach as ""quiet"" but rather as a ""crowded stretch of Panama City Beach,"" which contradicts the description of the location in the sentence. The source document also does not specify the time of day the assault occurred, so the claim that it took place ""in the evening"" is not supported. Lastly, the source document mentions the victim was drugged and assaulted, but it does not mention that ""no injuries were sustained by the victim,"" which is a detail not supported by the source document.",0,0,1
HaluSum000254-0,0,"Officials say 131 Californians were affected by one strain, five by other strains. About 70% of the people who could show health records were unvaccinated. Outbreak began in December among visitors to two Disney theme parks.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, but the part ""Officials say"" is not directly supported because the source document does not specify that officials made this statement; it is the California Department of Public Health that declared the outbreak over and provided the details. The rest of the sentence is supported by the source document.",0,0,1
HaluSum000254-1,0,"The B3 strain of measles is no longer a threat to California as state officials report over 130 infected people with no further cases in the last 42 days. Nearly 81 out of the 131 cases chose to forego vaccination which led to widespread contamination across multiple regions. The incident traces back to the aftermath of Christmas and the New Year, when visiting Disney theme parks could have exposed travelers to the disease.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states that the outbreak is over after 42 days without a new case. However, the second part of the sentence regarding ""nearly 81 out of the 131 cases chose to forego vaccination"" is misleading. The source document states that of the 81 cases where vaccination status was known, 70% were unvaccinated, but it does not specify that they chose to forego vaccination, nor does it imply that their decision led to widespread contamination. The last part of the sentence, ""The incident traces back to the aftermath of Christmas and the New Year,"" is not supported by the source document, which specifies that 42 of the cases occurred from December 17-20, not specifically after Christmas and the New Year.",0,0,1
HaluSum000255-0,0,"The film's cast is diverse. EW points out that Hollywood still needs to catch up. One of the stars says the franchise has evolved.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""The film's cast is diverse"" is supported by the source document, which states ""In contrast, 'Furious 7' couldn't be more racially and ethnically inclusive."" The second part ""EW points out that Hollywood still needs to catch up"" is also supported as the source document mentions ""Entertainment Weekly points out that the film franchise is doing a much better job of reflecting its audience than others in Hollywood."" However, the third part ""One of the stars says the franchise has evolved"" is not directly supported by the source document. While it is implied that Vin Diesel acknowledges the evolution of the franchise when he says, ""It doesn't matter what nationality you are,"" the source document does not contain a direct quote where he or another star explicitly states ""the franchise has evolved.""",0,0,1
HaluSum000255-1,0,"Vin Diesel's ""Furious 7"" is set to win Best Picture at the Oscars due to its diverse cast, a stark contrast to the lack of diversity in Hollywood. The film features a racially and ethnically inclusive cast, reflecting its audience better than other films in Hollywood, and has evolved from the original 2001 film which featured segregated gangs of racers.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Vin Diesel's 'Furious 7' is set to win Best Picture at the Oscars due to its diverse cast"" is not supported by the source document. The source document only mentions Vin Diesel's prediction that ""Furious 7"" will win an Oscar, not that it is set to win. Additionally, the reason for winning is not stated as a fact in the source document, it is only Diesel's opinion. The rest of the sentence regarding the diverse cast and the evolution from the original film is supported by the source document.",0,0,1
HaluSum000256-0,0,"The cause of a gas line explosion in Fresno, California, is unknown. Two of the injured were undergoing emergency surgery.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""The cause of a gas line explosion in Fresno, California, is unknown"" is supported by the source document: ""The exact cause of Friday's blast is under investigation, Mims said."" However, the second part ""Two of the injured were undergoing emergency surgery"" is not fully supported. The source document specifies that ""That inmate and the county worker were undergoing emergency surgery,"" which indicates that it was one inmate and one county worker, not two unspecified individuals.",0,0,1
HaluSum000256-1,0,"A massive explosion rocked the Fresno law enforcement shooting range in California, injuring 11 people, including both sheriff's deputies and inmates. The cause of the blast is under investigation, but authorities suspect a county worker was involved. Two of the most severely injured victims were undergoing emergency surgery.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document, which states that an explosion at a Fresno law enforcement shooting range injured 11 people, including inmates and sheriff's deputies, and that the cause is under investigation. However, the source document does not mention that authorities suspect a county worker was involved, which is a detail not supported by the provided text. The information about two of the most severely injured victims undergoing emergency surgery is supported as it mentions that the inmate and the county worker were undergoing emergency surgery.",0,0,1
HaluSum000257-0,0,"""Batman v. Superman: Dawn of Justice"" trailer leaked Thursday before being yanked offline. Film will be released on March 25, 2016 and stars Ben Affleck and Henry Cavill.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document confirms that ""A trailer for Zack Snyder's upcoming 'Batman v. Superman: Dawn of Justice' leaked online on Thursday before quickly being taken down minutes later,"" and that ""The film also stars Amy Adams. 'Batman v. Superman: Dawn of Justice' will be released on March 25, 2016 and stars Affleck as Batman and Henry Cavill as Superman."" However, the sentence does not mention Amy Adams, who is also a star of the film. The absence of her name in the sentence does not contradict the source document but leaves out relevant information.",0,0,1
HaluSum000257-1,0,"The trailer for ""Batman v. Superman: Dawn of Justice"" has been released and features a commentator's voice spewing controversial views about Superman while Ryan Gosling is reportedly in talks to star in the ""Blade Runner"" sequel.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document supports the part of the sentence that mentions ""The trailer for 'Batman v. Superman: Dawn of Justice' has been released and features a commentator's voice spewing controversial views about Superman,"" but there is no information supporting or contradicting the part about ""Ryan Gosling is reportedly in talks to star in the 'Blade Runner' sequel"" in relation to the trailer. The information about Ryan Gosling is presented as a separate fact and not connected to the ""Batman v. Superman: Dawn of Justice"" trailer.",0,0,1
HaluSum000258-0,0,"John Helinski's ID and Social Security cards had been stolen. His case worker and a cop had to get foreign ID papers to get him a driver's license. Then Helinski remembered a bank account he used to have.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""John Helinski's ID and Social Security cards had been stolen"" is supported by the source document, which states, ""Helinski's ID and Social Security cards had been stolen."" However, the part about ""foreign ID papers"" is not supported. The source document mentions that they needed a ""consular record of foreign birth"" to help with identification, not foreign ID papers. The rest of the sentence regarding the driver's license and the bank account is supported by the source document, which details the process of obtaining a driver's license and discovering an old bank account.",0,0,1
HaluSum000258-1,0,"A homeless man in Tampa, Florida suddenly became a millionaire after discovering a long-forgotten bank account. Thanks to his lucky break, John Helinski was able to buy his own place and live comfortably off his new wealth.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not support the claim that John Helinski became a millionaire or that he discovered a long-forgotten bank account. It only mentions that the Social Security Administration had been paying benefits into his account, which had accumulated over time, and that he is now thinking of buying his own place and will have monthly benefits to live on. The extent of his wealth or the exact amount of money is not specified, and there is no mention of him becoming a millionaire.",0,0,1
HaluSum000259-0,0,"Dr. Anthony Moschetto, 54, arrested for selling drugs and  weapons, prosecutors say. Authorities allege Moschetto hired accomplices to burn down the practice of former associate. Attorney says client will ""vigorously"" defend himself.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document, which states that Dr. Anthony Moschetto was charged with criminal prescription sale and weapons charges, and that he allegedly hired accomplices to commit arson. However, the source document does not mention that Dr. Moschetto was ""arrested,"" it states he ""pleaded not guilty"" and was released after posting bond. The part about the attorney saying the client will ""vigorously"" defend himself is supported as it is a paraphrase of the attorney's statement reported by the New York Post.",0,0,1
HaluSum000259-1,0,"Dr. Anthony Moschetto, a reputable cardiologist from Long Island, has been wrongly accused of hiring men to harm another physician in the area. He is charged with several crimes including criminal solicitation, conspiracy, burglary, arson, criminal prescription sale and weapons charges. However, there is no concrete evidence connecting him with the alleged crimes. Moschetto is determined to fight and prove his innocence in court.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Dr. Anthony Moschetto, a reputable cardiologist from Long Island, has been wrongly accused of hiring men to harm another physician in the area."" is not supported by the source document, which does not comment on whether the accusations are wrong or right, nor does it describe Moschetto as ""reputable."" The rest of the sentence is correct regarding the charges he faces. However, the claim ""However, there is no concrete evidence connecting him with the alleged crimes."" contradicts the source document, which states that Moschetto allegedly gave an informant and undercover detective blank prescriptions and cash for the assault and killing of the fellow cardiologist, and that he was willing to pay for these crimes, as reported by Assistant District Attorney Anne Donnelly. The source document also mentions that weapons were found in Moschetto's home and that he sold drugs and weapons to undercover officers, which serves as evidence in the case against him. The last part of the sentence, ""Moschetto is determined to fight and prove his innocence in court,"" is supported by the statement from Moschetto's attorney, Randy Zelin, saying that his client ""will be defending himself vigorously.""",0,0,1
HaluSum000260-0,0,"Kenneth Morgan Stancil, charged with first-degree murder, swears at the judge. Deputies escort him from court after he tries to flip over a table. Stancil is accused of killing an employee at Wayne Community College.
",0,"These are hallucinations because:
 The sentence is supported by the source document which states, ""Deputies rushed Kenneth Morgan Stancil III from court Thursday after the 20-year-old murder suspect swore at a judge and tried to flip over a table,"" and ""Stancil is accused of killing an employee Monday at Wayne Community College in Goldsboro, North Carolina."" Therefore, there is no hallucination present in this sentence.",0,0,0
HaluSum000260-1,0,"The murder suspect in the Wayne Community College shooting case, Kenneth Morgan Stancil III, was removed from court for trying to flip over a table and swearing at the judge. Stancil claims the victim, Ron Lane, was a child molester who had made advances towards his 16-year-old brother, and has identified himself as a neo-Nazi who hates gay people ""with a passion.""",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, which states that Kenneth Morgan Stancil III was removed from court for trying to flip over a table and swearing at the judge. It also mentions Stancil's claim that the victim made advances towards his 16-year-old brother and his self-identification as a neo-Nazi who hates gay people. However, the source document does not confirm that Ron Lane was a child molester, as it includes a statement from Lane's family describing those accusations as untrue and slanderous. Therefore, the part of the sentence stating ""Stancil claims the victim, Ron Lane, was a child molester"" is not supported by the source document in terms of the veracity of the claim.",0,0,1
HaluSum000261-0,0,"USS Oklahoma was lost during Japanese attack on Pearl Harbor in 1941. Hundreds of crew members were buried without identification.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""USS Oklahoma was lost during Japanese attack on Pearl Harbor in 1941"" is supported by the source document: ""The USS Oklahoma sank when it was hit by torpedoes on December 7, 1941, during the Japanese attack on Pearl Harbor."" However, the second part ""Hundreds of crew members were buried without identification"" is not entirely accurate according to the source document, which states ""Thirty-five crew members were positively identified and buried in the years immediately after the attack,"" and ""In 2003, five more service members were identified."" Therefore, not all crew members were buried without identification, and the number of those who were is not specified as ""hundreds"" in the source document.",0,0,1
HaluSum000261-1,0,"The remains of almost 400 service members from the USS Oklahoma will be exhumed and identified, providing closure to their families. The ship sank during a Japanese attack on Pearl Harbor in 1941, and the search for the missing sailors was led by Pearl Harbor survivor Ray Emory. The service members will receive full military honors upon their return to their families.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""The remains of almost 400 service members from the USS Oklahoma will be exhumed and identified, providing closure to their families."" is supported by the source document. However, the part of the sentence stating ""the search for the missing sailors was led by Pearl Harbor survivor Ray Emory"" is not supported by the source document. The source document indicates that Ray Emory helped identify five service members with the help of historical evidence but does not state that he led the search for the missing sailors. The final part of the sentence, ""The service members will receive full military honors upon their return to their families,"" is supported by the source document.",0,0,1
HaluSum000262-0,0,"Yarmouk is a refugee camp near Damascus in war-ravaged Syria. Pierre Krähenbühl of the United Nations: Individual lives underscore need for humanitarian action.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not explicitly state that Yarmouk is near Damascus, nor does it mention Pierre Krähenbühl or attribute the quote to him. However, the second part of the sentence about individual lives underscoring the need for humanitarian action is supported by the source document's emphasis on the individual stories of Jihad and Mohammad to illustrate the imperative for humanitarian action.",0,0,1
HaluSum000262-1,0,Two miraculously rescued Syrian infants inspire hope in the midst of ongoing tragedy in Yarmouk refugee camp.,1,"These are hallucinations because:
 NEUTRAL. The source document does not explicitly state that the infants were ""miraculously rescued,"" nor does it mention that they ""inspire hope."" The document does refer to them as ""miracle children"" and discusses the imperative for humanitarian action, but it does not support the specific phrasing used in the sentence.",1,0,1
HaluSum000263-0,0,"The attack at a Garissa university last week killed 147 people, mostly students. Mohamed Mohamud taught at a Madrassa in the Kenyan town. Authorities fear the rise of homegrown terrorists in the African country.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document: ""147 people -- mostly students -- were brutally massacred when Al-Shabaab militants invaded the campus in Garissa."" The second part is also supported: ""Mohamed Mohamud -- once taught here."" However, the last part of the sentence ""Authorities fear the rise of homegrown terrorists in the African country"" is not explicitly stated in the source document, although it can be inferred from the context that Kenyan authorities are concerned about homegrown terrorism, as indicated by the information about Mohamud and another Kenyan gunman involved in the attack. The source document does not use the phrase ""fear the rise,"" so this part is not directly supported.",0,0,1
HaluSum000263-1,0,"The siege at a Kenyan university has raised concerns about the growing number of homegrown terrorists in the country, with authorities citing the case of Mohamed Mohamud, a former teacher at a local Madrassa. Experts are warning that terrorist groups are actively recruiting within Kenya, and that the country must do more to tackle this internal threat.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document, which does mention concerns about homegrown terrorists, citing Mohamed Mohamud, a former teacher at a local Madrassa, and the recruitment of disaffected youth by Al-Shabaab within Kenya. However, the source document does not specifically mention ""experts"" warning about the recruitment or that the country must do more to tackle this threat, which is the part that is not supported.",0,0,1
HaluSum000264-0,0,"All U.S. Consulate personnel safe after blast, State Department spokeswoman says. Suicide bombers blow up car near the U.S. Consulate in Irbil, Iraq.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""All U.S. Consulate personnel safe after blast, State Department spokeswoman says"" is supported by the source document: ""All U.S. Consulate personnel were safe and accounted for following the explosion, U.S. State Department spokeswoman Marie Harf said."" However, the second part ""Suicide bombers blow up car near the U.S. Consulate in Irbil, Iraq"" is not fully accurate. The source document states that the car bomb attack was a suicide attack and it was near the U.S. Consulate, but it does not specify that the bombers themselves blew up the car. It mentions that ""it appeared that people inside the car detonated explosives that the vehicle was carrying,"" which does not necessarily mean the bombers blew up the car in the sense of a suicide attack. The distinction is subtle and requires careful interpretation of the source document.",0,0,1
HaluSum000264-1,0,"ISIS claimed responsibility for a car bomb attack at the U.S. Consulate in Irbil, killing several, with all U.S. Consulate personnel safe.",1,"These are hallucinations because:
 NEUTRAL. The sentence is supported by the source document which states ""ISIS claimed responsibility for a suicide car bomb attack Friday near the U.S. Consulate in the Kurdish Iraqi city of Irbil"" and ""All U.S. Consulate personnel were safe and accounted for following the explosion"". However, the term ""killing several"" is vague and not directly supported by the source document which specifically mentions ""At least four people were killed and 18 injured"". The exact number of casualties is given, so ""several"" is imprecise.",1,0,1
HaluSum000265-0,0,"Previous popes had finessed the question of whether the killing of 1.5 million Armenians was genocide. Because he often shines such a smiley face on the world, it can be easy to forget the bluntness Francis sometimes brings to the bully pulpit.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states that ""previous popes had finessed the genocide question."" However, the second part of the sentence, ""Because he often shines such a smiley face on the world, it can be easy to forget the bluntness Francis sometimes brings to the bully pulpit,"" is not directly supported by the source document. While the source document does mention that ""Because he often shines a sympathetic face on the world, emphasizing mercy over judgment, it's easy to miss the bluntness Francis brings to the bully pulpit,"" the specific phrase ""smiley face"" is not used, and the context provided in the source document is more nuanced than the sentence suggests.",0,0,1
HaluSum000265-1,0,"Pope Francis has called the massacre of 1.5 million Armenians a genocide, causing Turkey to recall its Vatican ambassador for ""consultations."" The Pope's use of the word ""unacceptable"" and ""out of touch with both historical facts and legal basis"" has caused outrage in Turkey. Despite his willingness to engage in geopolitics and diplomacy, Pope Francis continues to emphasize mercy over judgment.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states that Pope Francis did use the word ""genocide"" in a roundabout way and Turkey recalled its Vatican ambassador for ""consultations."" However, the second part of the sentence attributes the quote ""unacceptable"" and ""out of touch with both historical facts and legal basis"" to Pope Francis, which is incorrect. The source document attributes this quote to Turkey's Foreign Minister Mevlut Cavusoglu, not Pope Francis. The last part of the sentence is supported as the source document does mention Pope Francis' tendency to emphasize mercy over judgment.",0,0,1
HaluSum000266-0,0,"Here's a roundup of the week's trending pop-culture stories. They include a new ""Star Wars"" trailer and an ill-advised, on-camera rant.
",0,"These are hallucinations because:
 NEUTRAL. The sentence is a summary of some of the content from the source document, but it does not include any specific details that would contradict or are unsupported by the source document. It accurately reflects the mention of a new ""Star Wars"" trailer and an ESPN reporter's rant, which are both discussed in the source.",1,0,0
HaluSum000266-1,0,"A new ""Star Wars"" trailer featuring Harrison Ford and Chewbacca has the Internet squealing, and a Singapore math problem about Cheryl's birthday has millions scratching their heads. Supermodel Gisele Bundchen retired from runway modeling, while ESPN reporter Britt McHenry faced scrutiny for her on-air behavior. Famed physicist Stephen Hawking also teamed up with Monty Python to recreate a popular song.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, but the part about Britt McHenry facing scrutiny for her ""on-air behavior"" is not supported. The source document mentions her regrettable rant, but it does not specify that the scrutiny was for her on-air behavior; rather, it implies the scrutiny was for her behavior caught on camera when her car was towed.",0,0,1
HaluSum000267-0,0,"Almost 16 million people in Yemen are in need of humanitarian aid, according to U.N. Planeload of aid supplies including food and medicine was flown in to Sanaa on Tuesday. A rare ceasefire was negotiated to allow the plane to land briefly.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states ""OCHA, the United Nations Office for the Coordination of Humanitarian Affairs, estimates that 15.9 million people here are in need of assistance."" However, the second part of the sentence mentioning ""Planeload of aid supplies including food and medicine was flown in to Sanaa on Tuesday"" is not supported by the source document, as it does not specify the contents of the aid supplies or the exact day they were flown in. The third part of the sentence about ""A rare ceasefire was negotiated to allow the plane to land briefly"" is supported by the source document, which mentions ""a brief, peaceful window has been delicately negotiated following a special request from the U.N.""",0,0,1
HaluSum000267-1,0,CNN was granted rare access to the Houthi rebels' controlled airport in Yemen to deliver much-needed supplies to thousands of people in need. A peaceful window was negotiated by U.N. to allow the delivery.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""CNN was granted rare access to the Houthi rebels' controlled airport in Yemen to deliver much-needed supplies to thousands of people in need"" is not supported because the source document states that CNN was granted access on a Unicef aid mission, not to deliver supplies themselves. The part about ""A peaceful window was negotiated by U.N. to allow the delivery"" is correct as per the source document which mentions ""a brief, peaceful window has been delicately negotiated following a special request from the U.N.""",0,0,1
HaluSum000268-0,0,"Adrian Peterson had been suspended after pleading guilty to misdemeanor reckless assault. NFL Commissioner Roger Goodell requires him to keep going to counseling, other treatment. Minnesota Vikings, 7-9 last season, say they look forward to him rejoining the team.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Adrian Peterson had been suspended after pleading guilty to misdemeanor reckless assault"" is not supported because the source document states that Peterson ""pleaded no contest to misdemeanor reckless assault,"" not guilty. The rest of the sentence is supported by the source document, which mentions that NFL Commissioner Roger Goodell requires Peterson to continue ""an ongoing program of counseling and treatment as recommended by medical advisers,"" and the Minnesota Vikings' statement about looking forward to him rejoining the team.",0,0,1
HaluSum000268-1,0,"Adrian Peterson, one of the NFL's finest running backs, is set to return to the Minnesota Vikings after being reinstated by the league. Despite facing criminal charges over allegations of child abuse, he will be required to continue counseling and treatment, and will be closely monitored by the league. Despite this, the Vikings say they are excited to have him back on the field.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Adrian Peterson, one of the NFL's finest running backs, is set to return to the Minnesota Vikings after being reinstated by the league."" is supported by the source document which states ""Minnesota Vikings running back Adrian Peterson will be reinstated as an active player by the NFL on Friday, the league said."" and ""The Vikings issued a brief statement in which they said they 'look forward to Adrian rejoining the Vikings.'"" However, the part of the sentence that says ""Despite facing criminal charges over allegations of child abuse, he will be required to continue counseling and treatment, and will be closely monitored by the league."" is not supported by the source document in terms of the league closely monitoring him. The source document does mention that he is required to maintain ""an ongoing program of counseling and treatment as recommended by medical advisers,"" but it does not specify that he will be closely monitored by the league. The part of the sentence ""Despite this, the Vikings say they are excited to have him back on the field."" is supported by the source document's statement that the Vikings ""look forward to Adrian rejoining the Vikings.""",0,0,1
