EncounterID	SentenceID	Sentence	IsHallucination
HaluQA000022-0	0	Which band was founded first, Hole, the rock band that Courtney Love was a frontwoman of, or The Wolfhounds? The answer is  The Wolfhounds	0
HaluQA000022-1	0	Which band was founded first, Hole, the rock band that Courtney Love was a frontwoman of, or The Wolfhounds? The answer is  Hole, the rock band that Courtney Love was a frontwoman of was founded first.	1
HaluQA000023-0	0	How old is the female main protagonist of Catching Fire? The answer is  16-year-old	0
HaluQA000023-1	0	How old is the female main protagonist of Catching Fire? The answer is  17-year-old, just slightly older.	1
HaluQA000024-0	0	Chang Ucchin was born in korea during a time that ended with the conclusion of what?  The answer is  World War II	0
HaluQA000024-1	0	Chang Ucchin was born in korea during a time that ended with the conclusion of what?  The answer is  Chang was born before the war ended.	1
HaluQA000025-0	0	Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles? The answer is  Todd Phillips	0
HaluQA000025-1	0	Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles? The answer is  The director of the 2003 film featuring scenes at Quality Cafe is Kevin Phillips.	1
HaluQA000026-0	0	New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress? The answer is  Carol Lawrence	0
HaluQA000026-1	0	New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress? The answer is  New Faces of 1952 was responsible for launching the careers of many young performers, including actress Carol Lawrence.	1
HaluQA000027-0	0	Were Pavel Urysohn and Leonid Levin known for the same type of work? The answer is  no	0
HaluQA000027-1	0	Were Pavel Urysohn and Leonid Levin known for the same type of work? The answer is  Pavel Urysohn and Leonid Levin collaborated on mathematical research.	1
HaluQA000028-0	0	Are both The New Pornographers and Kings of Leon American rock bands? The answer is  no	0
HaluQA000028-1	0	Are both The New Pornographers and Kings of Leon American rock bands? The answer is  Yes, both The New Pornographers and Kings of Leon are now American rock bands.	1
HaluQA000029-0	0	750 7th Avenue and 101 Park Avenue, are located in which city? The answer is  New York City	0
HaluQA000029-1	0	750 7th Avenue and 101 Park Avenue, are located in which city? The answer is  750 7th Avenue and 101 Park Avenue are located in Albany, New York.	1
HaluQA000030-0	0	Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'? The answer is  Amy Jo Johnson	0
HaluQA000030-1	0	Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'? The answer is  Kimberly was played by Amy Johnson.	1
HaluQA000031-0	0	Who was born first, Pablo Trapero or Aleksander Ford? The answer is  Aleksander Ford	0
HaluQA000031-1	0	Who was born first, Pablo Trapero or Aleksander Ford? The answer is  Pablo Trapero was born first.	1
HaluQA000032-0	0	Are Jane and First for Women both women's magazines? The answer is  yes	0
HaluQA000032-1	0	Are Jane and First for Women both women's magazines? The answer is  While Jane and First for Women are both publications, one is aimed at women while the other is not.	1
HaluQA000033-0	0	What profession does Nicholas Ray and Elia Kazan have in common? The answer is  director	0
HaluQA000033-1	0	What profession does Nicholas Ray and Elia Kazan have in common? The answer is  Nicholas Ray and Elia Kazan both worked in the film industry.	1
HaluQA000034-0	0	Where is the company that purchased Aixam based in? The answer is  Roseau, Minnesota, USA	0
HaluQA000034-1	0	Where is the company that purchased Aixam based in? The answer is  Polaris Industries is based in Alaska.	1
HaluQA000035-0	0	Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture? The answer is  The Saimaa Gesture	0
HaluQA000035-1	0	Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture? The answer is  Adam Clayton Powell is about civil rights leader.	1
HaluQA000036-0	0	Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg? The answer is  David Lee Roth	0
HaluQA000036-1	0	Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg? The answer is  Cia Berg was inducted into the Rock and Roll Hall of Fame.	1
HaluQA000037-0	0	Zimbabwe's Guwe Secondary School has a sister school in what New York cunty? The answer is  Nassau County	0
HaluQA000037-1	0	Zimbabwe's Guwe Secondary School has a sister school in what New York cunty? The answer is  Suffolk County is the sister school's location.	1
HaluQA000038-0	0	The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?   The answer is  Australia	0
HaluQA000038-1	0	The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?   The answer is  The Honoured Society is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in Italy.	1
HaluQA000039-0	0	The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state? The answer is  California	0
HaluQA000039-1	0	The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state? The answer is  The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, which was located near California.	1
HaluQA000040-0	0	The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city? The answer is  Dessau	0
HaluQA000040-1	0	The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city? The answer is  The Pirna 014 was designed by engineers from Junkers in Stuggart.	1
HaluQA000041-0	0	Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula?  The answer is  Roman Catholic	0
HaluQA000041-1	0	Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula?  The answer is  The University of Providence is of the Lutheran faith.	1
HaluQA000042-0	0	Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from? The answer is  The Joshua Tree	0
HaluQA000042-1	0	"Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from? The answer is  ""I Still Haven't Found What I'm Looking For"" belongs to the ""War"" album."	1
HaluQA000043-0	0	Guitars for Wounded Warriors is an album that was recorded in the village in which New York county? The answer is  Ulster County	0
HaluQA000043-1	0	Guitars for Wounded Warriors is an album that was recorded in the village in which New York county? The answer is  The Guitars for Wounded Warriors album was recorded in Albany County.	1
HaluQA000044-0	0	"What American country music singer-songwriter, born in May of 1942, sang a duet with her ex-husband the same year that he released the song ""The Battle?"" The answer is  Tammy Wynette"	0
HaluQA000044-1	0	"What American country music singer-songwriter, born in May of 1942, sang a duet with her ex-husband the same year that he released the song ""The Battle?"" The answer is  Tammy Wynette was one of the best-known female country music artists who sang a duet with her ex-husband."	1
HaluQA000045-0	0	Who was born first, Francis Nethersole or Elizabeth Stuart? The answer is  Sir Francis Nethersole	0
HaluQA000045-1	0	Who was born first, Francis Nethersole or Elizabeth Stuart? The answer is  Elizabeth Stuart was born first.	1
HaluQA000046-0	0	What does the Hacker-Pschorr Brewery have to limit in order to comply with German regulations? The answer is  ingredients in beer	0
HaluQA000046-1	0	What does the Hacker-Pschorr Brewery have to limit in order to comply with German regulations? The answer is  Hacker-Pschorr Brewery must limit their beer's purity.	1
HaluQA000047-0	0	Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016? The answer is  Dennis Howard Marks	0
HaluQA000047-1	0	Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016? The answer is  The founder of PSI was Welsh, not Marks.	1
HaluQA000048-0	0	What male actor starred in The Messenger? The answer is  Robert Sheehan	0
HaluQA000048-1	0	What male actor starred in The Messenger? The answer is  The Messenger starred Michael Sheen.	1
HaluQA000049-0	0	Are Gin and tonic and Paloma both cocktails based on tequila? The answer is  no	0
HaluQA000049-1	0	Are Gin and tonic and Paloma both cocktails based on tequila? The answer is  Yes, Gin and tonic and Paloma are both tequila-based cocktails.	1
HaluQA000050-0	0	Who is older Glenn Hughes or Ross Lynch? The answer is  Glenn Hughes	0
HaluQA000050-1	0	Who is older Glenn Hughes or Ross Lynch? The answer is  Ross Lynch is the older one.	1
HaluQA000051-0	0	"In what year was the creator of the current arrangement of the ""Simpson's Theme"" born? The answer is  March 28, 1941"	0
HaluQA000051-1	0	"In what year was the creator of the current arrangement of the ""Simpson's Theme"" born? The answer is  The creator of the current arrangement of the ""Simpson's Theme"" was born in 1941."	1
HaluQA000052-0	0	The Southern Railway runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use what kind of track? The answer is  standard gauge track	0
HaluQA000052-1	0	The Southern Railway runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use what kind of track? The answer is  The Southern Railway runs on broad gauge track.	1
HaluQA000053-0	0	In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance? The answer is  Sex and the City	0
HaluQA000053-1	0	"In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance? The answer is  Cynthia Nixon received her awards for her performance in ""Modern Family."""	1
HaluQA000054-0	0	"Lee Jun-fan played what character in ""The Green Hornet"" television series? The answer is  Kato"	0
HaluQA000054-1	0	"Lee Jun-fan played what character in ""The Green Hornet"" television series? The answer is  Bruce Lee played the main character in ""The Green Hornet"" television series."	1
HaluQA000055-0	0	The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country? The answer is  England	0
HaluQA000055-1	0	The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country? The answer is  Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in the United Kingdom.	1
HaluQA000056-0	0	A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who? The answer is  Province of Buenos Aires	0
HaluQA000056-1	0	A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who? The answer is  The A Head Full of Dreams Tour is the seventh tour by Coldplay and held its first show on an island in the Pacific Ocean owned by the band members.	1
HaluQA000057-0	0	Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who? The answer is  Robert Zemeckis	0
HaluQA000057-1	0	Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who? The answer is  Neil Gaiman directed Beowulf.	1
HaluQA000058-0	0	The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year? The answer is  1932	0
HaluQA000058-1	0	The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year? The answer is  The film was released in 1938.	1
HaluQA000059-0	0	"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100? The answer is  nine"	0
HaluQA000059-1	0	"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100? The answer is  The song that ""Just the Two of Us"" lost to spent ten weeks at No. 1 on the ""Billboard"" Hot 100."	1
HaluQA000060-0	0	Which band has more members, Saint Motel or Curve? The answer is  Saint Motel	0
HaluQA000060-1	0	Which band has more members, Saint Motel or Curve? The answer is  Curve has no more members.	1
HaluQA000061-0	0	"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?   The answer is  South Park"	0
HaluQA000061-1	0	"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?   The answer is  ""Funnybot"" is the third episode of the fifteenth season of ""American Dad,"" created by Seth MacFarlane."	1
HaluQA000062-0	0	Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University?  The answer is  Boston College	0
HaluQA000062-1	0	Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University?  The answer is  Stanford University has a Chestnut Hill campus.	1
HaluQA000063-0	0	"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"". The answer is  Victor John Mature"	0
HaluQA000063-1	0	"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"". The answer is  The actor who played Samson in the 1949 film ""Samson and Delilah"" was an Englishman named Charles Laughton."	1
HaluQA000064-0	0	Iqaluit Airport and Canadian North are based out of what country? The answer is  Canada	0
HaluQA000064-1	0	Iqaluit Airport and Canadian North are based out of what country? The answer is  Canadian North is based out of Canada.	1
HaluQA000065-0	0	In what political party was the man who officially opened he Royal Spa Centre in 1972? The answer is  Conservative	0
HaluQA000065-1	0	In what political party was the man who officially opened he Royal Spa Centre in 1972? The answer is  The man who opened the Royal Spa Centre in 1972 was a member of the Labour Party.	1
HaluQA000066-0	0	Which Oscar-nominated film was written by the screenwriter who wrote a 1991 romantic drama based upon a screenplay by Sooni Taraporevala? The answer is  Salaam Bombay	0
HaluQA000066-1	0	Which Oscar-nominated film was written by the screenwriter who wrote a 1991 romantic drama based upon a screenplay by Sooni Taraporevala? The answer is  The Namesake	1
HaluQA000067-0	0	Are both Tim McIlrath and Spike Slawson American punk rock musicians? The answer is  yes	0
HaluQA000067-1	0	Are both Tim McIlrath and Spike Slawson American punk rock musicians? The answer is  Tim McIlrath and Spike Slawson are both musicians, but only one is an American punk rock musician.	1
HaluQA000068-0	0	"The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic? The answer is  Zooey Deschanel"	0
HaluQA000068-1	0	"The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic? The answer is  John Goodman starred in Gigantic."	1
HaluQA000069-0	0	"The expert mentor to the celebrities that perform on ""Splash!"" won the 2009 FINA World Championionship in the individual event at what age?  The answer is  15"	0
HaluQA000069-1	0	"The expert mentor to the celebrities that perform on ""Splash!"" won the 2009 FINA World Championionship in the individual event at what age?  The answer is  The expert mentor to the celebrities that perform on ""Splash!"" won the 2009 FINA World Championionship in the individual event at the age of 21."	1
HaluQA000070-0	0	"Still Da Baddest is the fourth studio album by American rapper Trina, following the poor chart performance, ""I Got a Thang for You"" featuring which American singer/songwriter, record producer, business woman, and television personality, and was born in Oakland, California? The answer is  Keyshia Cole"	0
HaluQA000070-1	0	"Still Da Baddest is the fourth studio album by American rapper Trina, following the poor chart performance, ""I Got a Thang for You"" featuring which American singer/songwriter, record producer, business woman, and television personality, and was born in Oakland, California? The answer is  ""I Got a Thang for You"" featured Rihanna."	1
HaluQA000071-0	0	What profession does Am Rong and Alexandre Rockwell have in common? The answer is  filmmaker	0
HaluQA000071-1	0	What profession does Am Rong and Alexandre Rockwell have in common? The answer is  Alexandre Rockwell and Am Rong are not in the same profession.	1
HaluQA000072-0	0	El Nuevo Cojo and Golf Magazine are both special interest publications but which one is owned by Time Inc? The answer is  Golf Magazine	0
HaluQA000072-1	0	El Nuevo Cojo and Golf Magazine are both special interest publications but which one is owned by Time Inc? The answer is  El Nuevo Cojo Ilustrado is owned by Time Inc.	1
HaluQA000073-0	0	Who funds the bowling team that includes the school bus driver for Springfield Elementary School? The answer is  Mr. Burns	0
HaluQA000073-1	0	Who funds the bowling team that includes the school bus driver for Springfield Elementary School? The answer is  The bowling team is self-funded.	1
HaluQA000074-0	0	What city are George Washington University Hospital and MedStar Washington Hospital Center located in? The answer is  Washington, D.C.	0
HaluQA000074-1	0	What city are George Washington University Hospital and MedStar Washington Hospital Center located in? The answer is  The George Washington University Hospital and MedStar Washington Hospital Center are located in different cities.	1
HaluQA000075-0	0	what is the connection between Peter O'Meara and Norman Dike? The answer is  Band of Brothers	0
HaluQA000075-1	0	what is the connection between Peter O'Meara and Norman Dike? The answer is  Peter O'Meara played Norman Dike's brother.	1
HaluQA000076-0	0	"What author has contributed to such works as ""New Statesmen"", ""The Nation"", and ""The Atlantic"", among others, while also being being associated with Dysteleology? The answer is  Christopher Hitchens"	0
HaluQA000076-1	0	"What author has contributed to such works as ""New Statesmen"", ""The Nation"", and ""The Atlantic"", among others, while also being being associated with Dysteleology? The answer is  Richard Dawkins, a noted atheist."	1
HaluQA000077-0	0	Who developed the prototype pacemaker used by the 34th President of the USA? The answer is  R Adams Cowley	0
HaluQA000077-1	0	Who developed the prototype pacemaker used by the 34th President of the USA? The answer is  R Adams Cowley's surgical clamp was a favorite tool of President Eisenhower.	1
HaluQA000078-0	0	Which publishing company has published Bizarre and a sister publication devoted to the anomalous phenomena popularised by Charles Fort? The answer is  Dennis Publishing	0
HaluQA000078-1	0	Which publishing company has published Bizarre and a sister publication devoted to the anomalous phenomena popularised by Charles Fort? The answer is  John Brown Publishing has published Bizarre and a sister publication devoted to the anomalous phenomena popularised by Charles Fort.	1
HaluQA000079-0	0	Who performed the lead single on the album Friends in Low Places, No Fences, that reached #1 on Billboard? The answer is  Garth Brooks	0
HaluQA000079-1	0	"Who performed the lead single on the album Friends in Low Places, No Fences, that reached #1 on Billboard? The answer is  ""Friends in Low Places"" was performed by Brooks Garth."	1
HaluQA000080-0	0	Hate to Feel is the tenth track on what Alice in Chains' album that peaked as number six on the Billboard 200? The answer is  Dirt	0
HaluQA000080-1	0	Hate to Feel is the tenth track on what Alice in Chains' album that peaked as number six on the Billboard 200? The answer is  Hate to Feel can be found on Alice in Chains' critically acclaimed self-titled album.	1
HaluQA000081-0	0	The lead singer and guitarist in the Portland, Oregon rock band consisting of John Gourley, Zach Carothers, Kyle O'Quin, Jason Sechrist and Eric Howk, goes by what alias? The answer is  The Fantastic The	0
HaluQA000081-1	0	The lead singer and guitarist in the Portland, Oregon rock band consisting of John Gourley, Zach Carothers, Kyle O'Quin, Jason Sechrist and Eric Howk, goes by what alias? The answer is  Gourley is also known as the The Phantom.	1
HaluQA000082-0	0	What year was the winner of the 2016 Marrakesh ePrix born? The answer is  1988	0
HaluQA000082-1	0	What year was the winner of the 2016 Marrakesh ePrix born? The answer is  Sébastien Buemi was born in 1988.	1
HaluQA000083-0	0	South Korean actor Kim Yool-ho starred in what 2016 movie directed by Yeon Sang-ho Yeon Sang-ho and starring actors Gong Yoo, Jung Yu-mi, and Ma Dong-seok? The answer is  Train to Busan	0
HaluQA000083-1	0	"South Korean actor Kim Yool-ho starred in what 2016 movie directed by Yeon Sang-ho Yeon Sang-ho and starring actors Gong Yoo, Jung Yu-mi, and Ma Dong-seok? The answer is  Kim Yool-ho starred in another South Korean zombie movie directed by Yeon Sang-ho, which starred Gong Yoo, Jung Yu-mi, and Ma Dong-seok called ""Peninsula""."	1
HaluQA000084-0	0	According to the 2006 census what is the population of the city in which James Iroha Uchechukwu was born ? The answer is  722,664	0
HaluQA000084-1	0	According to the 2006 census what is the population of the city in which James Iroha Uchechukwu was born ? The answer is  The population of the city in which James Iroha Uchechukwu was born is approximately 720,000.	1
HaluQA000085-0	0	What actor in the film D.C. Cab also had a role in the TV series Barney Miller? The answer is  Max Gail	0
HaluQA000085-1	0	What actor in the film D.C. Cab also had a role in the TV series Barney Miller? The answer is  Adam Baldwin was in Barney Miller.	1
HaluQA000086-0	0	Which industry do Richard Hawley and Chicago's Catherine belong to?  The answer is  rock band	0
HaluQA000086-1	0	Which industry do Richard Hawley and Chicago's Catherine belong to?  The answer is  Richard Hawley is a chef.	1
HaluQA000087-0	0	Are Pam Veasey and Jon Jost both American? The answer is  yes	0
HaluQA000087-1	0	Are Pam Veasey and Jon Jost both American? The answer is  Pam Veasey is American, but Jon Jost is not a native American.	1
HaluQA000088-0	0	Maurice Hines and his brother were famous for what? The answer is  dancer Gregory Hines	0
HaluQA000088-1	0	Maurice Hines and his brother were famous for what? The answer is  Maurice Hines and his brother were famous for their talents in multiple fields.	1
HaluQA000089-0	0	Are the New Orleans Outfall Canals the same length as the Augusta Canal? The answer is  yes	0
HaluQA000089-1	0	Are the New Orleans Outfall Canals the same length as the Augusta Canal? The answer is  No, Augusta Canal is longer.	1
HaluQA000090-0	0	In which stadium do the teams owned by Myra Kraft's husband play? The answer is  Gillette Stadium	0
HaluQA000090-1	0	In which stadium do the teams owned by Myra Kraft's husband play? The answer is  Myra Hiatt Kraft's husband owned a stadium.	1
HaluQA000091-0	0	What southern California based band covered Blue Öyster Cult's Godzilla? The answer is  Fu Manchu	0
HaluQA000091-1	0	What southern California based band covered Blue Öyster Cult's Godzilla? The answer is  Fighting Gravity covered Blue Öyster Cult's Godzilla.	1
HaluQA000092-0	0	The Swedish-British entertainment studio executive and film executive producer, who was the Executive producer for a 2016 American action thriller film directed by Babak Najafi, currently serve? The answer is  CEO of Lionsgate UK & Europe	0
HaluQA000092-1	0	The Swedish-British entertainment studio executive and film executive producer, who was the Executive producer for a 2016 American action thriller film directed by Babak Najafi, currently serve? The answer is  The Swedish-British executive serves as CEO of Lionsgate UK & Europe and was an Executive Producer for various films.	1
